category,temizlenmis_title,temizlenmis_description,title_sentiment_label,description_sentiment_label,title_sentiment,description_sentiment,source,temizlenmis_title_tokens,temizlenmis_title_lemmas,temizlenmis_description_tokens,temizlenmis_description_lemmas
entertainment,sabancılar hacı sabancı için buluştu sürpriz doğum günü,iş insanı hacı sabancı bodrumda ailesiyle beraber doğum gününü kutladı,neutral,neutral,[0.02871933 0.97128063],[0.28487635 0.71512365],Odatv.com,"['sabancılar', 'hacı', 'sabancı', 'için', 'buluştu', 'sürpriz', 'doğum', 'günü']","['sabancı', 'hacı', 'Sabancı', 'için', 'buluş', 'sürpriz', 'doğum', 'gün']","['iş', 'insanı', 'hacı', 'sabancı', 'bodrumda', 'ailesiyle', 'beraber', 'doğum', 'gününü', 'kutladı']","['iş', 'insan', 'hacı', 'Sabancı', 'bodrum', 'aile', 'beraber', 'doğum', 'gün', 'kutla']"
entertainment,cem hakkodan bodrum çıkarması,vakko holding yönetim kurulu başkanı cem hakko bodrumda yelken açtı,negative,neutral,[0.99717134 0.00282872],[0.22328155 0.7767185 ],Odatv.com,"['cem', 'hakkodan', 'bodrum', 'çıkarması']","['cem', 'hakko', 'bodrum', 'çıkar']","['vakko', 'holding', 'yönetim', 'kurulu', 'başkanı', 'cem', 'hakko', 'bodrumda', 'yelken', 'açtı']","['vakko', 'holding', 'yönetim', 'kurul', 'başkan', 'cem', 'hakko', 'bodrum', 'yelken', 'aç']"
entertainment,muhabirden beren saate çirkin sözler,şarkıcı kenan doğulu yılından yana mutlu evliliği olan beren saati tatil yaptığı esnada teknede görüntüleyen ekol tv muhabiri ben bereni yerim dedi muhabirin sözleri büyük tepki çekti,negative,negative,[0.9976775  0.00232246],[0.9928402  0.00715981],Odatv.com,"['muhabirden', 'beren', 'saate', 'çirkin', 'sözler']","['muhabir', 'beren', 'saat', 'çirkin', 'söz']","['şark', 'ıcı', 'kenan', 'doğulu', 'yılından', 'yana', 'mutlu', 'evliliği', 'olan', 'beren', 'saati', 'tatil', 'yaptığı', 'esnada', 'teknede', 'görüntüleyen', 'ekol', 'tv', 'muhabiri', 'ben', 'bereni', 'yerim', 'dedi', 'muhabirin', 'sözleri', 'büyük', 'tepki', 'çekti']","['şark', 'ci', 'kenan', 'doğul', 'yıl', 'yana', 'mutlu', 'evlilik', 'ol', 'beren', 'saat', 'tatil', 'yap', 'esna', 'tekne', 'görüntüle', 'ekol', 'tv', 'muhabir', 'ben', 'beren', 'yerim', 'de', 'muhabir', 'söz', 'büyük', 'tepki', 'çek']"
entertainment,yılların küskünleri izmirde sahne aldı,yıllarca küs kaldıktan sonra barışan demet akalın hande yener yeniden birlikte sahneye çıktılar,negative,negative,[0.9867401  0.01325989],[0.9765595  0.02344046],Odatv.com,"['yılların', 'küskünleri', 'izmirde', 'sahne', 'aldı']","['yıl', 'küskün', 'izim', 'sahne', 'al']","['yıllarca', 'küs', 'kaldıktan', 'sonra', 'barışan', 'demet', 'akalın', 'hande', 'yener', 'yeniden', 'birlikte', 'sahneye', 'çıktılar']","['yıllarca', 'küs', 'kal', 'sonra', 'barış', 'demet', 'akalın', 'hande', 'yener', 'yeniden', 'birlikte', 'sahne', 'çık']"
entertainment,madonnanın kızı lourdes kafaları karıştırdı,genç kızın paramparça görünümlü kıyafeti magazinin gündeminde,neutral,negative,[0.05154534 0.9484546 ],[0.9929161  0.00708385],Odatv.com,"['madonnanın', 'kızı', 'lourdes', 'kafaları', 'karıştırdı']","['madonna', 'kız', 'lourdes', 'kafa', 'karış']","['genç', 'kızın', 'paramparça', 'görünüm', 'lü', 'kıyafeti', 'magazinin', 'gündeminde']","['genç', 'kız', 'paramparça', 'gör', 'li', 'kıyafet', 'magaz', 'gündem']"
entertainment,didem soydan çamura bulandı,sosyal medyadaki paylaşımı açıklamasıyla gündemden düşmeyen didem soydan iddialı cesur pozlarına yenisini ekledi soydan kendi markası için çamura bulandı,negative,negative,[0.99894136 0.0010587 ],[0.99272436 0.00727572],Odatv.com,"['didem', 'soydan', 'çamura', 'bulandı']","['didem', 'soy', 'çamur', 'bul']","['sosyal', 'medyada', 'ki', 'paylaşımı', 'açıklamasıyla', 'gündemden', 'düşmeyen', 'didem', 'soydan', 'iddialı', 'cesur', 'pozlarına', 'yenisini', 'ekledi', 'soydan', 'kendi', 'markası', 'için', 'çamura', 'bulandı']","['sosyal', 'medya', 'ki', 'paylaşım', 'açıkla', 'gündem', 'düş', 'didem', 'soy', 'iddialı', 'cesur', 'poz', 'yeni', 'ekle', 'soy', 'kendi', 'marka', 'için', 'çamur', 'bul']"
technology,volkswagenin yeni elektrikli araç platformu ertelendi,son yıllarda elektrikli araçlarındaki yazılım sorunlarıyla boğuşan volkswagenin yeni elektrikli araç platformu ssp ertelendi dolayısıyla yeni modeller gecikecek,negative,negative,[0.99630225 0.00369773],[0.9987991  0.00120089],Donanimhaber.com,"['volkswagenin', 'yeni', 'elektrikli', 'araç', 'platformu', 'ertelendi']","['volkswage', 'yeni', 'elektrikli', 'araç', 'platform', 'ertele']","['son', 'yıllarda', 'elektrikli', 'araçlarında', 'ki', 'yazılım', 'sorunlarıyla', 'boğuşan', 'volkswagenin', 'yeni', 'elektrikli', 'araç', 'platformu', 'ssp', 'ertelendi', 'dolayısıyla', 'yeni', 'modeller', 'gecikecek']","['son', 'yıl', 'elektrikli', 'araç', 'ki', 'yazılım', 'sorun', 'boğuş', 'volkswagenin', 'yeni', 'elektrikli', 'araç', 'platform', 'ssp', 'ertele', 'dolayı', 'yeni', 'model', 'gecik']"
entertainment,defne samyeli kırmızı elbisesiyle büyüledi,yaşındaki şarkıcı oyuncu defne samyeli davetli olduğu düğünde kırmızı dekolteli elbisesiyle büyük beğeni topladı samyelinin zarif tarzı güzelliği sosyal medya kullanıcıları tarafından övgü yağmuruna tutuldu,neutral,negative,[0.13884833 0.8611517 ],[0.77841806 0.22158201],Odatv.com,"['defne', 'samyeli', 'kırmızı', 'elbisesiyle', 'büyüledi']","['defne', 'samyel', 'kırmızı', 'elbise', 'büyüle']","['yaşında', 'ki', 'şark', 'ıcı', 'oyuncu', 'defne', 'samyeli', 'davet', 'li', 'olduğu', 'düğünde', 'kırmızı', 'dekolteli', 'elbisesiyle', 'büyük', 'beğeni', 'topladı', 'samyelinin', 'zarif', 'tarzı', 'güzelliği', 'sosyal', 'medya', 'kullanıcıları', 'tarafından', 'övgü', 'yağmuruna', 'tutuldu']","['yaş', 'ki', 'şark', 'ci', 'oyuncu', 'defne', 'samyel', 'davet', 'li', 'ol', 'düğünde', 'kırmızı', 'dekolteli', 'elbise', 'büyük', 'beğen', 'topla', 'samyel', 'zarif', 'tarz', 'güzellik', 'sosyal', 'medya', 'kullanıcı', 'taraf', 'övgü', 'yağmur', 'tut']"
entertainment,kıvanç tatlıtuğun sörf yaptığı anlar olay oldu su üstünde bile karizma,kıvanç tatlıtuğ sosyal medyada paylaştığı sörf yaptığı anlarla gündeme geldi tatlıtuğun denizde sörf yaparken çekilen kareleri hayranlarının büyük beğenisini kazandı su üstünde bile karizma yorumları yapıldı,neutral,negative,[0.19967414 0.8003258 ],[0.7622989  0.23770115],Odatv.com,"['kıvanç', 'tatlıtuğun', 'sörf', 'yaptığı', 'anlar', 'olay', 'oldu', 'su', 'üstünde', 'bile', 'karizma']","['kıvanç', 'tatlıtuk', 'sörf', 'yap', 'anla', 'olay', 'ol', 'su', 'üst', 'bile', 'karizma']","['kıvanç', 'tatlıtuğ', 'sosyal', 'medyada', 'paylaştığı', 'sörf', 'yaptığı', 'anlarla', 'gündeme', 'geldi', 'tatlıtuğun', 'denizde', 'sörf', 'yaparken', 'çekilen', 'kareleri', 'hayranlarının', 'büyük', 'beğenisini', 'kazandı', 'su', 'üstünde', 'bile', 'karizma', 'yorumları', 'yapıldı']","['kıvanç', 'tatlıtuğ', 'sosyal', 'medya', 'paylaş', 'sörf', 'yap', 'an', 'gündem', 'gel', 'tatlıtuk', 'deniz', 'sörf', 'yap', 'çek', 'kare', 'hayran', 'büyük', 'beğeni', 'kazan', 'su', 'üst', 'bile', 'karizma', 'yorum', 'yap']"
entertainment,temmuz sali tv yayin akişi bugün atv trt tv show tv kanal d kanal hangi diziler programlar var,temmuz salı günü televizyonda hangi yarışmaların programların olduğu tv izleyenler tarafından sorgulanıyor peki bugün atv trt tv show tv kanal d kanal hangi diziler programlar var,neutral,negative,[0.07626257 0.9237374 ],[0.60335356 0.39664647],Haber7.com,"['temmuz', 'sali', 'tv', 'yayin', 'akişi', 'bugün', 'atv', 'trt', 'tv', 'show', 'tv', 'kanal', 'd', 'kanal', 'hangi', 'diziler', 'programlar', 'var']","['temmuz', 'sali', 'tv', 'yayin', 'akiş', 'bugün', 'atv', 'trt', 'tv', 'Show', 'tv', 'kanal', 'd', 'kanal', 'hangi', 'dizi', 'program', 'var']","['temmuz', 'salı', 'günü', 'televizyonda', 'hangi', 'yarışmaların', 'programların', 'olduğu', 'tv', 'izleyenler', 'tarafından', 'sorgulanıyor', 'peki', 'bugün', 'atv', 'trt', 'tv', 'show', 'tv', 'kanal', 'd', 'kanal', 'hangi', 'diziler', 'programlar', 'var']","['temmuz', 'salı', 'gün', 'televizyon', 'hangi', 'yarışma', 'program', 'ol', 'tv', 'izleyen', 'taraf', 'sorgula', 'peki', 'bugün', 'atv', 'trt', 'tv', 'show', 'tv', 'kanal', 'd', 'kanal', 'hangi', 'dizi', 'program', 'var']"
entertainment,berrak tüzünataç çırılçıplak yatağa girdi boylu boyunca uzandı,ekranların sevilen yüzlerinden olan sosyal medya hesaplarını aktif olarak kullanan berrak tüzünataç instagramdan yatak pozlarını paylaştı ünlü ismin görüntüleri kısa sürede gündem oldu,negative,neutral,[0.5022338  0.49776626],[0.24823627 0.7517637 ],Odatv.com,"['berrak', 'tüzünataç', 'çırılçıplak', 'yatağa', 'girdi', 'boylu', 'boyunca', 'uzandı']","['berrak', 'tüzünataç', 'çırılçıplak', 'yatak', 'gir', 'boylu', 'boyunca', 'uza']","['ekranların', 'sevilen', 'yüzlerinden', 'olan', 'sosyal', 'medya', 'hesaplarını', 'aktif', 'olarak', 'kullanan', 'berrak', 'tüzünataç', 'instagramdan', 'yatak', 'pozlarını', 'paylaştı', 'ünlü', 'ismin', 'görüntüleri', 'kısa', 'sürede', 'gündem', 'oldu']","['ekran', 'sev', 'yüz', 'ol', 'sosyal', 'medya', 'hesap', 'aktif', 'olarak', 'kullan', 'berrak', 'tüzünataç', 'instagram', 'yatak', 'poz', 'paylaş', 'ünlü', 'isim', 'görüntü', 'kısa', 'süre', 'gündem', 'ol']"
politics,sertab erener cumhurbaşkanına seslendi toprak kaldırmaz,eurovision birincisi sertab erener sokak hayvanları yasası hakkında konuştu erener cumhurbaşkanı erdoğana seslendi ünlü şarkıcı bizzat cumhurbaşkanımıza sesleniyorum lütfen yasa geçmesin dedi,neutral,neutral,[0.2315205  0.76847947],[0.35388863 0.6461113 ],Odatv.com,"['sertab', 'erener', 'cumhurbaşkanına', 'seslendi', 'toprak', 'kaldırmaz']","['sertab', 'erener', 'cumhurbaşkanı', 'seslen', 'toprak', 'kal']","['eurovision', 'birincisi', 'sertab', 'erener', 'sokak', 'hayvanları', 'yasası', 'hakkında', 'konuştu', 'erener', 'cumhurbaşkanı', 'erdoğana', 'seslendi', 'ünlü', 'şark', 'ıcı', 'bizzat', 'cumhurbaşkanımıza', 'sesleniyorum', 'lütfen', 'yasa', 'geçmesin', 'dedi']","['eurovision', 'birinci', 'sertab', 'erener', 'sokak', 'hayvan', 'yasa', 'hak', 'konuş', 'erener', 'cumhurbaşkanı', 'erdoğan', 'seslen', 'ünlü', 'şark', 'ci', 'bizzat', 'cumhurbaşkanı', 'seslen', 'lütfen', 'yasa', 'geç', 'de']"
entertainment,temmuz cumartesi tv yayın akışı atv show tv kanal d now star tv tv trt bugün hangi diziler programlar var,temmuz cumartesi günü televizyon izleyenler bugünün tv yayın akışını merak ediyor diziler programlar yerli sinema filmlerin olacağı tv kanallarının yayın akışı sorgulanıyor peki atv show tv kanal d now star tv tv trt bugün hangi diziler v,neutral,neutral,[0.2808416 0.7191584],[0.31001657 0.6899835 ],Haber7.com,"['temmuz', 'cumartesi', 'tv', 'yayın', 'akışı', 'atv', 'show', 'tv', 'kanal', 'd', 'now', 'star', 'tv', 'tv', 'trt', 'bugün', 'hangi', 'diziler', 'programlar', 'var']","['temmuz', 'cumartesi', 'tv', 'yayın', 'akış', 'atv', 'show', 'tv', 'kanal', 'd', 'now', 'star', 'Sa', 'tv', 'trt', 'bugün', 'hangi', 'dizi', 'program', 'var']","['temmuz', 'cumartesi', 'günü', 'televizyon', 'izleyenler', 'bugünün', 'tv', 'yayın', 'akışını', 'merak', 'ediyor', 'diziler', 'programlar', 'yerli', 'sinema', 'filmlerin', 'olacağı', 'tv', 'kanallarının', 'yayın', 'akışı', 'sorgulanıyor', 'peki', 'atv', 'show', 'tv', 'kanal', 'd', 'now', 'star', 'tv', 'tv', 'trt', 'bugün', 'hangi', 'diziler', 'v']","['temmuz', 'cumartesi', 'gün', 'televizyon', 'izleyen', 'bugü', 'tv', 'yayın', 'akış', 'merak', 'et', 'dizi', 'program', 'yerli', 'sine', 'film', 'ol', 'tv', 'kanal', 'yayın', 'akış', 'sorgula', 'peki', 'atv', 'show', 'tv', 'kanal', 'd', 'now', 'star', 'tv', 'tv', 'trt', 'bugün', 'hangi', 'dizi', 'v']"
entertainment,aslışah alkoçlar lüks yatında akşam yemeği stiliyle dikkat çekti,ünlü oyuncu hülya koçyiğitin torunu gülşah alkoçların kızı aslışah alkoçlar ailesiyle birlikte çıktığı lüks yat tatilinde şıklığıyla beğeni topladı aslışah alkoçlar teknede gün batımının tadını çıkarırken tarzıyla göz kamaştırdı,neutral,neutral,[0.34425786 0.6557421 ],[0.04301187 0.95698816],Odatv.com,"['aslışah', 'alkoçlar', 'lüks', 'yatında', 'akşam', 'yemeği', 'stiliyle', 'dikkat', 'çekti']","['aslışah', 'alkoç', 'lüks', 'yatında', 'akşam', 'yemek', 'stil', 'dikkat', 'çek']","['ünlü', 'oyuncu', 'hülya', 'koçyiğitin', 'torunu', 'gülşah', 'alkoçların', 'kızı', 'aslışah', 'alkoçlar', 'ailesiyle', 'birlikte', 'çıktığı', 'lüks', 'yat', 'tatilinde', 'şıklığıyla', 'beğeni', 'topladı', 'aslışah', 'alkoçlar', 'teknede', 'gün', 'batımının', 'tadını', 'çıkarırken', 'tarzıyla', 'göz', 'kamaştırdı']","['ünlü', 'oyuncu', 'hülya', 'koçyiğit', 'torun', 'gülşah', 'alkoç', 'kız', 'aslışah', 'alkoç', 'aile', 'birlikte', 'çık', 'lüks', 'yat', 'tatil', 'şıklık', 'beğen', 'topla', 'aslışah', 'alkoç', 'tekne', 'gün', 'batım', 'tad', 'çıkar', 'tarz', 'göz', 'kamaş']"
entertainment,cem yılmaz kardeşine tekne aldı,özel hayatıyla sık sık gündeme gelen komedyen cem yılmazın önce ahu yağtu defne samyeli serenay sarıkaya tatile çıktığı teknesini sattığı öğrenildi yılmazın teknesinin değeri ortaya çıkarken akıllara doğu demirkolun doğu dizisindeki sahnesi,negative,negative,[0.97794616 0.02205385],[0.9980878  0.00191219],Odatv.com,"['cem', 'yılmaz', 'kardeşine', 'tekne', 'aldı']","['cem', 'yılmaz', 'kardeş', 'tekne', 'al']","['özel', 'hayatıyla', 'sık', 'sık', 'gündeme', 'gelen', 'komedyen', 'cem', 'yılmazın', 'önce', 'ahu', 'yağtu', 'defne', 'samyeli', 'serenay', 'sarıkaya', 'tatile', 'çıktığı', 'teknesini', 'sattığı', 'öğrenildi', 'yılmazın', 'teknesinin', 'değeri', 'ortaya', 'çıkarken', 'akıllara', 'doğu', 'demirkolun', 'doğu', 'dizisinde', 'ki', 'sahnesi']","['özel', 'hayat', 'sık', 'sık', 'gündem', 'gel', 'komedyen', 'cem', 'yılmaz', 'önce', 'ahu', 'yağtu', 'defne', 'samyel', 'serenay', 'sarıka', 'tatile', 'çık', 'tekne', 'sat', 'öğren', 'yılmaz', 'tekne', 'değer', 'orta', 'çık', 'akıl', 'doğu', 'demirkol', 'doğu', 'dizi', 'ki', 'sahne']"
politics,hadidi reklamlarından çıkaran adidasın cirosunda orta doğu kuzey afrikanın payı yüzde,dünyaca ünlü filistin kökenli amerikalı model hadidin firmaya karşı hukuksal mücadele vermeye hazırlandığı belirtilirken adidas kampanya ortaklarından özür diledi anadolu ajansı,negative,negative,[0.975567   0.02443305],[0.96960473 0.03039532],Anadolu Agency,"['hadidi', 'reklamlarından', 'çıkaran', 'adidasın', 'cirosunda', 'orta', 'doğu', 'kuzey', 'afrikanın', 'payı', 'yüzde']","['hadit', 'reklam', 'çıkar', 'adida', 'ciro', 'orta', 'doğu', 'kuzey', 'afrikan', 'pay', 'yüz']","['dünyaca', 'ünlü', 'filistin', 'köken', 'li', 'amerikalı', 'model', 'hadidin', 'firmaya', 'karşı', 'hukuksal', 'mücadele', 'vermeye', 'hazırlandığı', 'belirtilirken', 'adidas', 'kampanya', 'ortaklarından', 'özür', 'diledi', 'anadolu', 'ajansı']","['dünyaca', 'ünlü', 'filist', 'köken', 'li', 'amerikalı', 'model', 'hadit', 'firma', 'karşı', 'hukuksal', 'mücadele', 'ver', 'hazırlan', 'belir', 'adidas', 'kampanya', 'ortak', 'özür', 'dile', 'anadolu', 'ajan']"
entertainment,kenan doğuludan ekonomi eleştirisi içler acısı durum,türkiyenin en ünlü pop sanatçılarından kenan doğulu son röportajında konser biletlerinin yüksek fiyatları türkiye ekonomisi hakkında önemli açıklamalarda bulundu doğulu artık orta seviyede biz halliceyiz falan diyen insan kalmadı bence zenginler,negative,negative,[0.9920284  0.00797165],[0.9369091 0.0630909],Odatv.com,"['kenan', 'doğuludan', 'ekonomi', 'eleştirisi', 'içler', 'acısı', 'durum']","['kenan', 'doğul', 'ekonomi', 'eleştiri', 'iç', 'acı', 'durum']","['türkiyenin', 'en', 'ünlü', 'pop', 'sanatçılarından', 'kenan', 'doğulu', 'son', 'röportajında', 'konser', 'biletlerinin', 'yüksek', 'fiyatları', 'türkiye', 'ekonomisi', 'hakkında', 'önem', 'li', 'açıklamalarda', 'bulundu', 'doğulu', 'artık', 'orta', 'seviyede', 'biz', 'halliceyiz', 'falan', 'diyen', 'insan', 'kalmadı', 'bence', 'zenginler']","['türkiye', 'en', 'ünlü', 'pop', 'sanatçı', 'kenan', 'doğulu', 'son', 'röportaj', 'konser', 'bilet', 'yüksek', 'fiyat', 'türkiye', 'ekonomi', 'hak', 'önem', 'li', 'açıklama', 'bulun', 'doğulu', 'artık', 'orta', 'seviye', 'biz', 'halliceyiz', 'falan', 'de', 'insan', 'kal', 'ben', 'zengi']"
entertainment,katie pricea otobiyografi yetmedi david beckhama özendi netflix anlaşması tamam,david beckham robbie williamsdan sonra başka ingiliz yıldız netflix ekibine evinini kapılarını açmaya hazırlanıyor katie price hayatım hakkında netflix dizisi yapıyorum dedi,negative,neutral,[0.98850495 0.01149504],[0.3208466 0.6791534],Odatv.com,"['katie', 'pricea', 'otobiyografi', 'yetmedi', 'david', 'beckhama', 'özendi', 'netflix', 'anlaşması', 'tamam']","['katie', 'pricea', 'otobiyografi', 'yet', 'david', 'beckham', 'öze', 'netflix', 'anlaşma', 'tamam']","['david', 'beckham', 'robbie', 'williamsdan', 'sonra', 'başka', 'ingiliz', 'yıldız', 'netflix', 'ekibine', 'evinini', 'kapılarını', 'açmaya', 'hazırlanıyor', 'katie', 'price', 'hayatım', 'hakkında', 'netflix', 'dizisi', 'yapıyorum', 'dedi']","['david', 'beckham', 'robbie', 'williams', 'sonra', 'başka', 'ingiliz', 'yıldız', 'netflix', 'ekip', 'ev', 'kapı', 'aç', 'hazırla', 'katie', 'price', 'hayat', 'hak', 'netflix', 'dizi', 'yap', 'de']"
entertainment,gazete birinci sayfalarında neredeyse artık tek haber var sosyal medya figürleri,sosyal medya fenomenlerinin dikkat çeken yaşamları ünlü şarkıcı oyuncu hayatının önüne geçiyor türkiyede dikkat çeken kesim tarafından takip edilen fenomenler hakkında çıkan iddialar uğradıkları saldırılar geleneksel medyada gazete manşetler,negative,negative,[0.95194715 0.04805288],[0.9940327  0.00596735],Odatv.com,"['gazete', 'birinci', 'sayfalarında', 'neredeyse', 'artık', 'tek', 'haber', 'var', 'sosyal', 'medya', 'figürleri']","['gazet', 'birinci', 'sayfa', 'neredeyse', 'artık', 'tek', 'haber', 'var', 'sosyal', 'medya', 'figür']","['sosyal', 'medya', 'fenomenlerinin', 'dikkat', 'çeken', 'yaşamları', 'ünlü', 'şarkıcı', 'oyuncu', 'hayatının', 'önüne', 'geçiyor', 'türkiyede', 'dikkat', 'çeken', 'kesim', 'tarafından', 'takip', 'edilen', 'fenomenler', 'hakkında', 'çıkan', 'iddialar', 'uğradıkları', 'saldırılar', 'geleneksel', 'medyada', 'gazete', 'manşetler']","['sosyal', 'medya', 'fenomen', 'dikkat', 'çek', 'yaşam', 'ünlü', 'şarkıcı', 'oyuncu', 'hayat', 'ön', 'geç', 'türkiye', 'dikkat', 'çek', 'kesim', 'taraf', 'takip', 'et', 'fenomen', 'hak', 'çık', 'iddia', 'uğra', 'saldırı', 'geleneksel', 'medya', 'gazet', 'manşet']"
entertainment,şarkıcı nezden didem kınalının aç insanlar sözlerine cevap onur ben mutluyuz,şarkıcı nez rüştü onur atilla aşkı için dansöz didem kınalı ben böyle yapmam yuva yıkanın yuvası olmaz benim kitabımda geçmez açıklamalarında bulundu açıklamaya karşılık nez ben zamanında insanlara destek olduysam böyle zama,negative,negative,[0.99370253 0.00629744],[0.9841487  0.01585133],Odatv.com,"['şark', 'ıcı', 'nezden', 'didem', 'kınalının', 'aç', 'insanlar', 'sözlerine', 'cevap', 'onur', 'ben', 'mutluyuz']","['şark', 'ci', 'nezde', 'didem', 'kınal', 'aç', 'insan', 'söz', 'cevap', 'onur', 'ben', 'mutla']","['şark', 'ıcı', 'nez', 'rüştü', 'onur', 'atilla', 'aşkı', 'için', 'dansöz', 'didem', 'kınalı', 'ben', 'böyle', 'yapmam', 'yuva', 'yıkanın', 'yuvası', 'olmaz', 'benim', 'kitabımda', 'geçmez', 'açıklamalarında', 'bulundu', 'açıklamaya', 'karşılık', 'nez', 'ben', 'zamanında', 'insanlara', 'destek', 'olduysam', 'böyle', 'zama']","['şark', 'ci', 'nez', 'rüşt', 'onur', 'atil', 'aşk', 'için', 'dansöz', 'didem', 'kınalı', 'ben', 'böyle', 'yap', 'yuva', 'yıka', 'yuva', 'ol', 'ben', 'kitap', 'geç', 'açıklama', 'bulun', 'açıkla', 'karşılık', 'nez', 'ben', 'zaman', 'insan', 'destek', 'ol', 'böyle', 'zama']"
entertainment,onlar istanbulu terk ediyor göceke yerleşiyoruz,oyuncu şilan makal önceki gün etiler akmerkezde görüntülendi,neutral,negative,[0.10190418 0.8980958 ],[0.9410252  0.05897481],Hurriyet.com.tr,"['onlar', 'istanbulu', 'terk', 'ediyor', 'göceke', 'yerleşiyoruz']","['o', 'istanbulu', 'terk', 'et', 'göcek', 'yerleş']","['oyuncu', 'şilan', 'makal', 'önce', 'ki', 'gün', 'etiler', 'akmerkezde', 'görüntülendi']","['oyuncu', 'şilan', 'makal', 'önce', 'ki', 'gün', 'eti', 'akmerkez', 'görüntülen']"
